date,gross_ls,net_ls,turnover
2022-10-11,0.00410358127110945,0.0035035812711094504,2.0
2022-10-12,-0.022330803808592585,-0.022780803808592584,1.5
2022-10-13,0.02068167585863365,0.02008167585863365,2.0
2022-10-14,-0.022020563348088478,-0.022470563348088477,1.5
2022-10-17,0.0026414344376512995,0.0023414344376512996,1.0
2022-10-18,0.001116378403943949,0.000816378403943949,1.0
2022-10-19,0.008674666055414702,0.008224666055414701,1.5
2022-10-20,-0.0018981788266547207,-0.0024981788266547206,2.0
2022-10-21,0.0014044407089627,0.0009544407089627,1.5
2022-10-24,-0.012484554142238917,-0.012934554142238918,1.5
2022-10-25,-0.006370372824437951,-0.006820372824437951,1.5
2022-10-26,0.024692252069605642,0.02439225206960564,1.0
2022-10-27,0.02057155816914232,0.02012155816914232,1.5
2022-10-28,0.011613993882764045,0.011163993882764045,1.5
2022-10-31,0.0056687733893860896,0.00536877338938609,1.0
2022-11-01,-0.0038378473149186998,-0.0044378473149187,2.0
2022-11-02,-0.0018469773433253496,-0.0024469773433253494,2.0
2022-11-03,0.0085537812155031,0.008103781215503099,1.5
2022-11-04,0.011014292971297301,0.010714292971297302,1.0
2022-11-07,-0.005519217527693198,-0.005819217527693198,1.0
2022-11-08,0.021225867417814803,0.020775867417814804,1.5
2022-11-09,-0.011956967656173097,-0.012556967656173097,2.0
2022-11-10,-0.00641095412928975,-0.00656095412928975,0.5
2022-11-11,-0.0019669510024198002,-0.0022669510024198,1.0
2022-11-14,-0.018812560335599735,-0.018962560335599735,0.5
2022-11-15,-0.011093564884057666,-0.011543564884057667,1.5
2022-11-16,0.016223575310386,0.015773575310386,1.5
2022-11-17,-0.02320023517560354,-0.02365023517560354,1.5
2022-11-18,-0.015030116369816502,-0.015480116369816502,1.5
2022-11-21,-0.01863453172679437,-0.01908453172679437,1.5
2022-11-22,-0.0031201290697011504,-0.0035701290697011502,1.5
2022-11-23,-0.0078984272031914,-0.0084984272031914,2.0
2022-11-24,0.0027074590805577503,0.0024074590805577504,1.0
2022-11-25,0.0059034469890058665,0.005453446989005867,1.5
2022-11-28,0.005954617427169191,0.005654617427169191,1.0
2022-11-29,0.0012551889217551496,0.0008051889217551496,1.5
2022-11-30,0.0010574804077698,0.0006074804077698001,1.5
2022-12-01,-0.01408650505977175,-0.01438650505977175,1.0
2022-12-02,-0.006485499724104834,-0.006935499724104834,1.5
2022-12-05,-8.078733202285075e-05,-0.0003807873320228507,1.0
2022-12-06,-0.0020015888878841996,-0.0024515888878841995,1.5
2022-12-07,-0.00692740550913355,-0.00737740550913355,1.5
2022-12-08,0.021457539137193258,0.020857539137193258,2.0
2022-12-09,0.00358892562836345,0.00313892562836345,1.5
2022-12-12,0.0029192530663013794,0.0024692530663013796,1.5
2022-12-13,-0.010821656091612213,-0.011421656091612213,2.0
2022-12-14,-0.004310632719594301,-0.004910632719594301,2.0
2022-12-15,-0.008025273500452398,-0.008475273500452398,1.5
2022-12-16,0.00534712870973385,0.00504712870973385,1.0
2022-12-19,0.01986966456051034,0.019269664560510342,2.0
2022-12-20,0.001880667036016949,0.001430667036016949,1.5
2022-12-21,0.02488917886724543,0.024589178867245428,1.0
2022-12-22,0.01349314981261875,0.01289314981261875,2.0
2022-12-23,0.0193908367499143,0.0189408367499143,1.5
2022-12-26,0.006052756980643551,0.005602756980643551,1.5
2022-12-27,0.01740634728272185,0.017106347282721847,1.0
2022-12-28,0.0054603609376672,0.0051603609376672,1.0
2022-12-29,0.021955807776584957,0.021355807776584957,2.0
